,src,dest
4010,ZEB1,TMEM127
4011,ZEB1,TMEM116
4012,ZEB1,TM9SF2
4013,ZEB1,TLR2
4014,ZEB1,TLL1
4015,ZEB1,TLCD1
4016,ZEB1,TINAGL1
4017,ZEB1,TIGD4
4018,ZEB1,TIAF1
4019,ZEB1,THAP4
4020,ZEB1,THAP3
4021,ZEB1,TET2
4022,ZEB1,TES
4023,ZEB1,TEPP
4024,ZEB1,TCN2
4025,ZEB1,TCF4
4026,ZEB1,TAP1
4027,ZEB1,SYT16
4028,ZEB1,SVIL
4029,ZEB1,SUSD2
4030,ZEB1,SURF2
4031,ZEB1,SULT2B1
4032,ZEB1,STX1A
4033,ZEB1,STUB1
4034,ZEB1,STRN3
4035,ZEB1,STOML2
4036,ZEB1,STK32C
4037,ZEB1,STIM2
4038,ZEB1,STC2
4039,ZEB1,STAT2
4040,ZEB1,STAB1
4041,ZEB1,ST7-AS1
4042,ZEB1,SSH3
4043,ZEB1,SRP68
4044,ZEB1,SQSTM1
4045,ZEB1,SPTLC2
4046,ZEB1,SPOCK1
4047,ZEB1,SPINT2
4048,ZEB1,SPATA2L
4049,ZEB1,SPAG9
4050,ZEB1,SP6
4051,ZEB1,SOX21
4052,ZEB1,SOX2
4053,ZEB1,SNX25
4054,ZEB1,SNX17
4055,ZEB1,SMG6
4056,ZEB1,SMARCA2
4057,ZEB1,SLN
4058,ZEB1,SLMAP
4059,ZEB1,SLC6A8
4060,ZEB1,SLC6A20
4061,ZEB1,SLC6A11
4062,ZEB1,SLC6A10P
4063,ZEB1,SLC39A9
4064,ZEB1,SLC39A7
4065,ZEB1,SLC25A3
4066,ZEB1,SLC25A22
4067,ZEB1,SLC25A11
4068,ZEB1,SLC20A1
4069,ZEB1,SLC16A6
4070,ZEB1,SLC16A13
4071,ZEB1,SLC15A2
4072,ZEB1,SLC12A6
4073,ZEB1,SIX4
4074,ZEB1,SIM2
4075,ZEB1,SIAH3
4076,ZEB1,SHROOM2
4077,ZEB1,SGPP2
4078,ZEB1,SGPP1
4079,ZEB1,SF3A1
4080,ZEB1,SETD7
4081,ZEB1,SETD6
4082,ZEB1,SERPINI1
4083,ZEB1,SERP1
4084,ZEB1,SERF2
4085,ZEB1,SEMA5B
4086,ZEB1,SEC1
4087,ZEB1,SDK1
4088,ZEB1,SDHD
4089,ZEB1,SDCBP2
4090,ZEB1,SCUBE2
4091,ZEB1,SCRIB
4092,ZEB1,SCNN1A
4093,ZEB1,SCN9A
4094,ZEB1,SCN2A
4095,ZEB1,SCG2
4096,ZEB1,SCAI
4097,ZEB1,SBSN
4098,ZEB1,SAPCD2
4099,ZEB1,SAP30BP
4100,ZEB1,SAMD5
4101,ZEB1,SAMD3
4102,ZEB1,SAMD14
4103,ZEB1,SAMD12
4104,ZEB1,S100A13
4105,ZEB1,RXRB
4106,ZEB1,RUNX1T1
4107,ZEB1,RRN3P3
4108,ZEB1,RPUSD4
4109,ZEB1,RPRM
4110,ZEB1,RPRD2
4111,ZEB1,RPRD1B
4112,ZEB1,RPN1
4113,ZEB1,RPL3L
4114,ZEB1,RPL28
4115,ZEB1,RPE
4116,ZEB1,RORC
4117,ZEB1,ROCK1
4118,ZEB1,RNPEP
4119,ZEB1,RNF123
4120,ZEB1,RIPK4
4121,ZEB1,RHOD
4122,ZEB1,RHOBTB2
4123,ZEB1,RFFL
4124,ZEB1,RFESD
4125,ZEB1,RETSAT
4126,ZEB1,REPIN1
4127,ZEB1,RELL2
4128,ZEB1,RECQL4
4129,ZEB1,RDH13
4130,ZEB1,RCOR1
4131,ZEB1,RASSF7
4132,ZEB1,RARA
4133,ZEB1,RAPGEF5
4134,ZEB1,RAI2
4135,ZEB1,RAD51B
4136,ZEB1,RAB33B
4137,ZEB1,RAB25
4138,ZEB1,RAB13
4139,ZEB1,PUSL1
4140,ZEB1,PUS7
4141,ZEB1,PTPN4
4142,ZEB1,PTGS1
4143,ZEB1,PTCHD1
4144,ZEB1,PSME2
4145,ZEB1,PRSS23
4146,ZEB1,PRRG2
4147,ZEB1,PRR3
4148,ZEB1,PRPF6
4149,ZEB1,PROM1
4150,ZEB1,PROCA1
4151,ZEB1,PRKCD
4152,ZEB1,PRKAG1
4153,ZEB1,PREPL
4154,ZEB1,PRDM16
4155,ZEB1,PPT2
4156,ZEB1,PPP6R1
4157,ZEB1,PPP1R35
4158,ZEB1,PPM1J
4159,ZEB1,PPM1H
4160,ZEB1,POU3F1
4161,ZEB1,POU2F3
4162,ZEB1,POLR1D
4163,ZEB1,POLE3
4164,ZEB1,PNOC
4165,ZEB1,PNKD
4166,ZEB1,PMPCA
4167,ZEB1,PLXNB2
4168,ZEB1,PLEKHG5
4169,ZEB1,PLEKHG3
4170,ZEB1,PLEC
4171,ZEB1,PLD5
4172,ZEB1,PLAGL2
4173,ZEB1,PLA2G1B
4174,ZEB1,PKD2L1
4175,ZEB1,PIK3R5
4176,ZEB1,PIK3R3
4177,ZEB1,PIGM
4178,ZEB1,PHYHD1
4179,ZEB1,PHLDA1
4180,ZEB1,PHF23
4181,ZEB1,PEX26
4182,ZEB1,PEPD
4183,ZEB1,PDZD7
4184,ZEB1,PDZD3
4185,ZEB1,PDXP
4186,ZEB1,PDHX
4187,ZEB1,PDE1C
4188,ZEB1,PDE11A
4189,ZEB1,PCYOX1L
4190,ZEB1,PCSK7
4191,ZEB1,PCP4L1
4192,ZEB1,PCP2
4193,ZEB1,PCDH7
4194,ZEB1,PCDH19
4195,ZEB1,PAX6
4196,ZEB1,PAWR
4197,ZEB1,PARD6A
4198,ZEB1,PALM2
4199,ZEB1,PAK4
4200,ZEB1,PAK3
4201,ZEB1,PABPC5
4202,ZEB1,P4HTM
4203,ZEB1,OTUD7B
4204,ZEB1,OR2W3
4205,ZEB1,NUDT22
4206,ZEB1,NRXN3
4207,ZEB1,NRP2
4208,ZEB1,NRN1L
4209,ZEB1,NR2F2
4210,ZEB1,NPY2R
4211,ZEB1,NPTX1
4212,ZEB1,NPRL2
4213,ZEB1,NPPC
4214,ZEB1,NOSIP
4215,ZEB1,NOC4L
4216,ZEB1,NOC2L
4217,ZEB1,NKX2-3
4218,ZEB1,NIT1
4219,ZEB1,NGFR
4220,ZEB1,NFKBIB
4221,ZEB1,NFIB
4222,ZEB1,NFE2L1
4223,ZEB1,NETO1
4224,ZEB1,NDUFS3
4225,ZEB1,NDST4
4226,ZEB1,NCAPH2
4227,ZEB1,NCALD
4228,ZEB1,NBEA
4229,ZEB1,NAT8L
4230,ZEB1,NAA30
4231,ZEB1,MYH6
4232,ZEB1,MYCNOS
4233,ZEB1,MYBPC2
4234,ZEB1,MTMR7
4235,ZEB1,MTA2
4236,ZEB1,MT3
4237,ZEB1,MST1
4238,ZEB1,MSC
4239,ZEB1,MRRF
4240,ZEB1,MRPL49
4241,ZEB1,MRPL21
4242,ZEB1,MRPL2
4243,ZEB1,MORN1
4244,ZEB1,MOB2
4245,ZEB1,MLLT6
4246,ZEB1,MKLN1
4247,ZEB1,MIR22HG
4248,ZEB1,MIMT1
4249,ZEB1,MICAL3
4250,ZEB1,MGAT2
4251,ZEB1,MFSD6
4252,ZEB1,MED29
4253,ZEB1,MDK
4254,ZEB1,MDH1B
4255,ZEB1,MCTP1
4256,ZEB1,MCOLN1
4257,ZEB1,MASTL
4258,ZEB1,MAST1
4259,ZEB1,MARS2
4260,ZEB1,MAP7
4261,ZEB1,MAP2K7
4262,ZEB1,MAN1A1
4263,ZEB1,MAL2
4264,ZEB1,MAL
4265,ZEB1,MAD2L2
4266,ZEB1,MACROD1
4267,ZEB1,LTBP4
4268,ZEB1,LTBP1
4269,ZEB1,LSR
4270,ZEB1,LSM2
4271,ZEB1,LSM14B
4272,ZEB1,LRRN2
4273,ZEB1,LRRC8B
4274,ZEB1,LRRC73
4275,ZEB1,LRRC4B
4276,ZEB1,LRRC29
4277,ZEB1,LRRC17
4278,ZEB1,LRFN4
4279,ZEB1,LRCH4
4280,ZEB1,LPIN3
4281,ZEB1,LOXHD1
4282,ZEB1,LOC150381
4283,ZEB1,LOC100144603
4284,ZEB1,LOC100126784
4285,ZEB1,LINC00032
4286,ZEB1,LIN28A
4287,ZEB1,LGI4
4288,ZEB1,LARP4
4289,ZEB1,LARP1B
4290,ZEB1,LAMTOR1
4291,ZEB1,LAMC1
4292,ZEB1,LAMB3
4293,ZEB1,L3MBTL2
4294,ZEB1,KSR2
4295,ZEB1,KRT8
4296,ZEB1,KRT78
4297,ZEB1,KRT33B
4298,ZEB1,KREMEN2
4299,ZEB1,KLHL23
4300,ZEB1,KLF3
4301,ZEB1,KIT
4302,ZEB1,KIFC2
4303,ZEB1,KIF26B
4304,ZEB1,KIAA1522
4305,ZEB1,KHDRBS2
4306,ZEB1,KDM5B
4307,ZEB1,KDM2B
4308,ZEB1,KCNMB4
4309,ZEB1,KCNK2
4310,ZEB1,KCNK12
4311,ZEB1,KCNJ12
4312,ZEB1,KCNJ11
4313,ZEB1,KCND2
4314,ZEB1,KATNB1
4315,ZEB1,KAT8
4316,ZEB1,JPH3
4317,ZEB1,JPH1
4318,ZEB1,JDP2
4319,ZEB1,JAG1
4320,ZEB1,ITPKC
4321,ZEB1,ITGA10
4322,ZEB1,IRX5
4323,ZEB1,IRX3
4324,ZEB1,IRF6
4325,ZEB1,IRF3
4326,ZEB1,IQGAP2
4327,ZEB1,INPP5K
4328,ZEB1,INHBB
4329,ZEB1,INHA
4330,ZEB1,IL7R
4331,ZEB1,IL27
4332,ZEB1,IL1RAPL1
4333,ZEB1,IL17RB
4334,ZEB1,IL16
4335,ZEB1,IHH
4336,ZEB1,IGSF22
4337,ZEB1,IGF2
4338,ZEB1,IFT74
4339,ZEB1,IFI27L1
4340,ZEB1,HSPE1
4341,ZEB1,HSPB7
4342,ZEB1,HSPB11
4343,ZEB1,HSPA1B
4344,ZEB1,HSPA1A
4345,ZEB1,HSPA14
4346,ZEB1,HSP90B1
4347,ZEB1,HSF2BP
4348,ZEB1,HSF1
4349,ZEB1,HSCB
4350,ZEB1,HS6ST3
4351,ZEB1,HS3ST4
4352,ZEB1,HS3ST2
4353,ZEB1,HRAS
4354,ZEB1,HPCAL1
4355,ZEB1,HOXD3
4356,ZEB1,HOXB9
4357,ZEB1,HOXA9
4358,ZEB1,HOXA6
4359,ZEB1,HOXA11-AS
4360,ZEB1,HOOK2
4361,ZEB1,HMMR
4362,ZEB1,HMGA1
4363,ZEB1,HLCS
4364,ZEB1,HIVEP3
4365,ZEB1,HIF3A
4366,ZEB1,HEPN1
4367,ZEB1,HEMGN
4368,ZEB1,HDAC9
4369,ZEB1,HDAC11
4370,ZEB1,HCFC1R1
4371,ZEB1,GTF2E1
4372,ZEB1,GTF2A2
4373,ZEB1,GRWD1
4374,ZEB1,GRM5
4375,ZEB1,GRHL3
4376,ZEB1,GRB7
4377,ZEB1,GPRIN1
4378,ZEB1,GPR27
4379,ZEB1,GPR162
4380,ZEB1,GPD1
4381,ZEB1,GPC4
4382,ZEB1,GPATCH2
4383,ZEB1,GNL1
4384,ZEB1,GNG3
4385,ZEB1,GNB3
4386,ZEB1,GNAT1
4387,ZEB1,GNAI2
4388,ZEB1,GMDS
4389,ZEB1,GMCL1
4390,ZEB1,GK5
4391,ZEB1,GIT1
4392,ZEB1,GGA3
4393,ZEB1,GFOD2
4394,ZEB1,GFER
4395,ZEB1,GDPGP1
4396,ZEB1,GDF1
4397,ZEB1,GAS2
4398,ZEB1,GART
4399,ZEB1,GAN
4400,ZEB1,GABRB2
4401,ZEB1,GABARAP
4402,ZEB1,FZD1
4403,ZEB1,FUT9
4404,ZEB1,FUCA1
4405,ZEB1,FSCN3
4406,ZEB1,FSCN2
4407,ZEB1,FREM2
4408,ZEB1,FREM1
4409,ZEB1,FOXP1
4410,ZEB1,FOXO4
4411,ZEB1,FOXA1
4412,ZEB1,FN1
4413,ZEB1,FLOT2
4414,ZEB1,FLJ16779
4415,ZEB1,FIBCD1
4416,ZEB1,FGF20
4417,ZEB1,FGF16
4418,ZEB1,FFAR2
4419,ZEB1,FBXO41
4420,ZEB1,FBXO24
4421,ZEB1,FBXL19-AS1
4422,ZEB1,FBXL14
4423,ZEB1,FAM89A
4424,ZEB1,FAM49A
4425,ZEB1,FAM3C
4426,ZEB1,FAM151B
4427,ZEB1,FAM13C
4428,ZEB1,FAM122A
4429,ZEB1,FA2H
4430,ZEB1,EYA1
4431,ZEB1,EVC
4432,ZEB1,ETV5
4433,ZEB1,ETV4
4434,ZEB1,ERI3
4435,ZEB1,EPHX3
4436,ZEB1,EPHA6
4437,ZEB1,EPCAM
4438,ZEB1,EPB41L4A
4439,ZEB1,EPB41L1
4440,ZEB1,ENTPD2
4441,ZEB1,EMID1
4442,ZEB1,ELOVL7
4443,ZEB1,ELOVL6
4444,ZEB1,EIF2B4
4445,ZEB1,EGR3
4446,ZEB1,EGLN2
4447,ZEB1,EFCAB11
4448,ZEB1,EEFSEC
4449,ZEB1,EDN1
4450,ZEB1,EDEM2
4451,ZEB1,EDC4
4452,ZEB1,EDA
4453,ZEB1,EBF1
4454,ZEB1,DYSF
4455,ZEB1,DTNA
4456,ZEB1,DSTN
4457,ZEB1,DSCAM
4458,ZEB1,DPCD
4459,ZEB1,DOK1
4460,ZEB1,DOCK9
4461,ZEB1,DOC2B
4462,ZEB1,DNMT3A
4463,ZEB1,DNER
4464,ZEB1,DNASE2
4465,ZEB1,DNASE1L2
4466,ZEB1,DNAJC4
4467,ZEB1,DMRT3
4468,ZEB1,DMPK
4469,ZEB1,DMD
4470,ZEB1,DLX6
4471,ZEB1,DLGAP3
4472,ZEB1,DLG4
4473,ZEB1,DLEU2
4474,ZEB1,DLEU1
4475,ZEB1,DICER1-AS1
4476,ZEB1,DDR1
4477,ZEB1,DCAF6
4478,ZEB1,DBNDD1
4479,ZEB1,DAXX
4480,ZEB1,DAND5
4481,ZEB1,DALRD3
4482,ZEB1,DAAM1
4483,ZEB1,CYP2S1
4484,ZEB1,CYP24A1
4485,ZEB1,CYHR1
4486,ZEB1,CXorf58
4487,ZEB1,CXCR4
4488,ZEB1,CUL4B
4489,ZEB1,CTSD
4490,ZEB1,CTNNA2
4491,ZEB1,CTNNA1
4492,ZEB1,CSNK1A1
4493,ZEB1,CRLF1
4494,ZEB1,CREB5
4495,ZEB1,COL4A2
4496,ZEB1,COL23A1
4497,ZEB1,COL14A1
4498,ZEB1,CNTROB
4499,ZEB1,CNTN5
4500,ZEB1,CNPPD1
4501,ZEB1,CMAS
4502,ZEB1,CLEC11A
4503,ZEB1,CLDN7
4504,ZEB1,CLDN6
4505,ZEB1,CLDN5
4506,ZEB1,CLCNKB
4507,ZEB1,CHST8
4508,ZEB1,CHIC1
4509,ZEB1,CHAD
4510,ZEB1,CFL1P1
4511,ZEB1,CERS1
4512,ZEB1,CEP192
4513,ZEB1,CELF2
4514,ZEB1,CEBPA
4515,ZEB1,CEACAM16
4516,ZEB1,CDYL2
4517,ZEB1,CDS1
4518,ZEB1,CDK5R2
4519,ZEB1,CDK3
4520,ZEB1,CDH24
4521,ZEB1,CDH13
4522,ZEB1,CD8A
4523,ZEB1,CD2AP
4524,ZEB1,CCNJL
4525,ZEB1,CCNE1
4526,ZEB1,CCNDBP1
4527,ZEB1,CCK
4528,ZEB1,CCDC92
4529,ZEB1,CCDC85B
4530,ZEB1,CCDC51
4531,ZEB1,CCDC22
4532,ZEB1,CCDC116
4533,ZEB1,CBX8
4534,ZEB1,CBX5
4535,ZEB1,CAMTA2
4536,ZEB1,CAMSAP3
4537,ZEB1,CALM1
4538,ZEB1,CALB2
4539,ZEB1,CADM3
4540,ZEB1,CADM2
4541,ZEB1,CACNB2
4542,ZEB1,CABP7
4543,ZEB1,CAB39L
4544,ZEB1,C8G
4545,ZEB1,C6orf47
4546,ZEB1,C6orf132
4547,ZEB1,C2orf81
4548,ZEB1,C2CD4B
4549,ZEB1,C1orf210
4550,ZEB1,C1QL4
4551,ZEB1,C17orf100
4552,ZEB1,C12orf66
4553,ZEB1,BRSK1
4554,ZEB1,BRPF3
4555,ZEB1,BRMS1L
4556,ZEB1,BRMS1
4557,ZEB1,BMPR1B
4558,ZEB1,BMP6
4559,ZEB1,BEST1
4560,ZEB1,BCL6
4561,ZEB1,BCAS4
4562,ZEB1,BCAP31
4563,ZEB1,BARX1
4564,ZEB1,BAK1
4565,ZEB1,BACH1
4566,ZEB1,AUH
4567,ZEB1,ATL2
4568,ZEB1,ATG2A
4569,ZEB1,ASPDH
4570,ZEB1,ASB1
4571,ZEB1,ARRB2
4572,ZEB1,ARMC8
4573,ZEB1,ARHGEF17
4574,ZEB1,ARHGAP4
4575,ZEB1,ARHGAP32
4576,ZEB1,ARHGAP20
4577,ZEB1,ARF5
4578,ZEB1,ARAP2
4579,ZEB1,APOF
4580,ZEB1,AP4M1
4581,ZEB1,AP1S2
4582,ZEB1,AP1G2
4583,ZEB1,ANKRD40
4584,ZEB1,ANKHD1-EIF4EBP3
4585,ZEB1,ANKHD1
4586,ZEB1,ANAPC11
4587,ZEB1,AMMECR1
4588,ZEB1,ALPK2
4589,ZEB1,ALKBH6
4590,ZEB1,ALKBH4
4591,ZEB1,ALDH1A1
4592,ZEB1,ALCAM
4593,ZEB1,AKT1S1
4594,ZEB1,AGER
4595,ZEB1,AGAP2
4596,ZEB1,AFF3
4597,ZEB1,ADRA2B
4598,ZEB1,ADK
4599,ZEB1,ADAMTSL2
4600,ZEB1,ADAMTS8
4601,ZEB1,ADAMTS4
4602,ZEB1,ADAMTS18
4603,ZEB1,ADAM11
4604,ZEB1,ACTC1
4605,ZEB1,ACTA1
4606,ZEB1,ACSL4
4607,ZEB1,ACOT8
4608,ZEB1,ACBD6
4609,ZEB1,ACADVL
4610,ZEB1,ABTB1
4611,ZEB1,ABHD15
4612,ZEB1,ABHD14B
4613,ZEB1,ABCG8
4614,ZEB1,AATK
4615,ZEB1,AARS2
4616,ZBTB6,ZRANB3
4617,ZBTB6,ZNF691
4618,ZBTB6,ZNF646
4619,ZBTB6,ZNF576
4620,ZBTB6,ZNF513
4621,ZBTB6,ZKSCAN5
4622,ZBTB6,ZIC4
4623,ZBTB6,ZDHHC8
4624,ZBTB6,ZCCHC2
4625,ZBTB6,ZCCHC14
4626,ZBTB6,YRDC
4627,ZBTB6,YIPF3
4628,ZBTB6,XPR1
4629,ZBTB6,WWC1
4630,ZBTB6,WNT8B
4631,ZBTB6,WNK1
4632,ZBTB6,VWA7
4633,ZBTB6,USP3
4634,ZBTB6,UNC119
4635,ZBTB6,UBQLNL
4636,ZBTB6,TWIST2
4637,ZBTB6,TUG1
4638,ZBTB6,TRIP13
4639,ZBTB6,TRIM55
4640,ZBTB6,TRIM3
4641,ZBTB6,TRIL
4642,ZBTB6,TRAPPC3
4643,ZBTB6,TRADD
4644,ZBTB6,TPSD1
4645,ZBTB6,TPPP3
4646,ZBTB6,TNFSF13
4647,ZBTB6,TNFRSF8
4648,ZBTB6,TMIGD2
4649,ZBTB6,TMEM38A
4650,ZBTB6,TMEM147
4651,ZBTB6,TIAF1
4652,ZBTB6,THTPA
4653,ZBTB6,THNSL2
4654,ZBTB6,TESK1
4655,ZBTB6,TCIRG1
4656,ZBTB6,TCF4
4657,ZBTB6,TAF10
4658,ZBTB6,SYTL2
4659,ZBTB6,SYP
4660,ZBTB6,STX1B
4661,ZBTB6,STUB1
4662,ZBTB6,SSH2
4663,ZBTB6,SRRM3
4664,ZBTB6,SPRED3
4665,ZBTB6,SP4
4666,ZBTB6,SOX4
4667,ZBTB6,SNX30
4668,ZBTB6,SNX19
4669,ZBTB6,SNN
4670,ZBTB6,SMC5
4671,ZBTB6,SLC7A11
4672,ZBTB6,SLC35A1
4673,ZBTB6,SLC25A1
4674,ZBTB6,SLC23A3
4675,ZBTB6,SLC22A1
4676,ZBTB6,SLC16A2
4677,ZBTB6,SLC16A11
4678,ZBTB6,SLAMF6
4679,ZBTB6,SHCBP1L
4680,ZBTB6,SERTAD3
4681,ZBTB6,SEMA4G
4682,ZBTB6,SAMD10
4683,ZBTB6,RXRB
4684,ZBTB6,RPS28
4685,ZBTB6,RPL7A
4686,ZBTB6,RPL28
4687,ZBTB6,RNF40
4688,ZBTB6,RING1
4689,ZBTB6,RERE
4690,ZBTB6,RDH10
4691,ZBTB6,RCAN2
4692,ZBTB6,RBFOX1
4693,ZBTB6,RASSF1
4694,ZBTB6,RAP2C
4695,ZBTB6,RAB6B
4696,ZBTB6,PTPRF
4697,ZBTB6,PTPN6
4698,ZBTB6,PTGS1
4699,ZBTB6,PSPH
4700,ZBTB6,PSMD8
4701,ZBTB6,PRSS36
4702,ZBTB6,PRR3
4703,ZBTB6,PPP3CA
4704,ZBTB6,PPP1R8
4705,ZBTB6,PPP1R13L
4706,ZBTB6,PPM1J
4707,ZBTB6,PNMA1
4708,ZBTB6,PMPCA
4709,ZBTB6,PMP22
4710,ZBTB6,PMF1
4711,ZBTB6,PITPNM1
4712,ZBTB6,PIBF1
4713,ZBTB6,PI4KA
4714,ZBTB6,PHLDB1
4715,ZBTB6,PGP
4716,ZBTB6,PFDN2
4717,ZBTB6,PEX16
4718,ZBTB6,PDIA5
4719,ZBTB6,PDE4DIP
4720,ZBTB6,PCDHGB6
4721,ZBTB6,PCDHGA9
4722,ZBTB6,PCDHB1
4723,ZBTB6,PCBP1
4724,ZBTB6,PBX2
4725,ZBTB6,PAN3
4726,ZBTB6,PAK3
4727,ZBTB6,PACS2
4728,ZBTB6,P2RX2
4729,ZBTB6,OTUD7B
4731,ZBTB6,OTOA
4732,ZBTB6,OSR1
4733,ZBTB6,ORAI2
4734,ZBTB6,NUFIP2
4735,ZBTB6,NRCAM
4736,ZBTB6,NR4A3
4737,ZBTB6,NPPC
4738,ZBTB6,NOG
4739,ZBTB6,NIT1
4740,ZBTB6,NIP7
4741,ZBTB6,NGRN
4742,ZBTB6,NEGR1
4743,ZBTB6,NEFM
4744,ZBTB6,NEDD4L
4745,ZBTB6,NAT14
4746,ZBTB6,MYO10
4747,ZBTB6,MYCNOS
4748,ZBTB6,MYBL2
4749,ZBTB6,MXI1
4750,ZBTB6,MVP
4751,ZBTB6,MT1DP
4752,ZBTB6,MT1A
4753,ZBTB6,MRPS34
4754,ZBTB6,MRM1
4755,ZBTB6,MPZ
4756,ZBTB6,MLST8
4757,ZBTB6,MLH1
4758,ZBTB6,MFSD11
4759,ZBTB6,MEOX2
4760,ZBTB6,MED26
4761,ZBTB6,MED14
4762,ZBTB6,MC5R
4763,ZBTB6,MAPT
4764,ZBTB6,MAPK6
4765,ZBTB6,MAPK4
4766,ZBTB6,MAPK11
4767,ZBTB6,MAFB
4768,ZBTB6,MAB21L1
4769,ZBTB6,LZTS2
4770,ZBTB6,LRRC18
4771,ZBTB6,LRFN1
4772,ZBTB6,LRCH4
4773,ZBTB6,LOXL3
4774,ZBTB6,LOC100144603
4775,ZBTB6,LIFR
4776,ZBTB6,LHX6
4777,ZBTB6,LHFPL5
4778,ZBTB6,LENEP
4779,ZBTB6,KPNA2
4780,ZBTB6,KIF1C
4781,ZBTB6,KIAA1324L
4782,ZBTB6,KIAA0895
4783,ZBTB6,KCTD12
4784,ZBTB6,KCNJ3
4785,ZBTB6,KCNIP1
4786,ZBTB6,IRF7
4787,ZBTB6,IRF2BP1
4788,ZBTB6,INHBE
4789,ZBTB6,INHA
4790,ZBTB6,ING4
4791,ZBTB6,HTR1B
4792,ZBTB6,HSPA2
4793,ZBTB6,HSPA1L
4794,ZBTB6,HSD17B8
4795,ZBTB6,HOXC11
4796,ZBTB6,HOXB6
4797,ZBTB6,HOXB5
4798,ZBTB6,HNRNPUL1
4799,ZBTB6,HNRNPA2B1
4800,ZBTB6,HHLA3
4801,ZBTB6,HEATR3
4802,ZBTB6,HAGHL
4803,ZBTB6,H1FX-AS1
4804,ZBTB6,GRAMD1B
4805,ZBTB6,GPAA1
4806,ZBTB6,GMPPB
4807,ZBTB6,GMIP
4808,ZBTB6,GLUD1
4809,ZBTB6,GDF10
4810,ZBTB6,GCC2
4811,ZBTB6,GATA5
4812,ZBTB6,GABARAPL2
4813,ZBTB6,FZD2
4814,ZBTB6,FTH1
4815,ZBTB6,FSCN2
4816,ZBTB6,FOXF2
4817,ZBTB6,FOXD3
4818,ZBTB6,FLYWCH2
4819,ZBTB6,FKBP14
4820,ZBTB6,FGF8
4821,ZBTB6,FBXW11
4822,ZBTB6,FBXO42
4823,ZBTB6,FASTK
4824,ZBTB6,FAM89B
4825,ZBTB6,FAM71E1
4826,ZBTB6,FAM171A1
4827,ZBTB6,EPB41L2
4828,ZBTB6,ENPP1
4829,ZBTB6,ENO3
4830,ZBTB6,EN2
4831,ZBTB6,EMG1
4832,ZBTB6,ELMO3
4833,ZBTB6,EIF3K
4834,ZBTB6,EIF3H
4835,ZBTB6,EIF3A
4836,ZBTB6,EHBP1L1
4837,ZBTB6,EFNB1
4838,ZBTB6,DUSP7
4839,ZBTB6,DRG1
4840,ZBTB6,DNASE1L2
4841,ZBTB6,DNAJC14
4842,ZBTB6,DMPK
4843,ZBTB6,DES
4844,ZBTB6,DDR2
4845,ZBTB6,DDR1
4846,ZBTB6,DBP
4847,ZBTB6,CPNE9
4848,ZBTB6,COX11
4849,ZBTB6,COL6A4P1
4850,ZBTB6,COL6A3
4851,ZBTB6,CNNM1
4852,ZBTB6,CMTM5
4853,ZBTB6,CLPTM1
4854,ZBTB6,CLDN1
4855,ZBTB6,CHTF18
4856,ZBTB6,CHSY3
4857,ZBTB6,CHRD
4858,ZBTB6,CEP95
4859,ZBTB6,CDK6
4860,ZBTB6,CDK2AP2
4861,ZBTB6,CD93
4862,ZBTB6,CCNL1
4863,ZBTB6,CCDC149
4864,ZBTB6,CBFA2T3
4865,ZBTB6,CAPNS1
4866,ZBTB6,CAPN5
4867,ZBTB6,CAMKV
4868,ZBTB6,CALB2
4869,ZBTB6,CABLES1
4870,ZBTB6,CA9
4871,ZBTB6,C4orf46
4872,ZBTB6,C1orf35
4873,ZBTB6,C1orf122
4874,ZBTB6,C17orf80
4875,ZBTB6,C11orf95
4876,ZBTB6,BTBD19
4877,ZBTB6,BMP3
4878,ZBTB6,BET1L
4879,ZBTB6,BCOR
4880,ZBTB6,BAD
4881,ZBTB6,ATP2B3
4882,ZBTB6,ASAP1
4883,ZBTB6,ARSB
4884,ZBTB6,ARRDC5
4885,ZBTB6,APOM
4886,ZBTB6,ANKRD13B
4887,ZBTB6,AMOTL1
4888,ZBTB6,AMIGO3
4889,ZBTB6,AJUBA
4890,ZBTB6,AIFM3
4891,ZBTB6,ADRB1
4892,ZBTB6,ADCY5
4893,ZBTB6,ADAMTS17
4894,ZBTB6,ACVR1
4895,ZBTB6,ACIN1
4896,ZBTB6,ABTB2
4897,ZBTB6,ABL2
4898,ZBTB6,ABCD1
4899,ZBTB6,A4GNT
4900,ZBTB17,CDKN2B
4901,ZBTB16,JUP
4902,ZBTB16,CCNA1
4903,YY1,ZZZ3
4904,YY1,ZSCAN30
4905,YY1,ZSCAN18
4906,YY1,ZSCAN12
4907,YY1,ZNF85
4908,YY1,ZNF821
4909,YY1,ZNF8
4910,YY1,ZNF793
4911,YY1,ZNF790
4912,YY1,ZNF785
4913,YY1,ZNF775
4914,YY1,ZNF768
4915,YY1,ZNF764
4916,YY1,ZNF747
4917,YY1,ZNF711
4918,YY1,ZNF692
4919,YY1,ZNF689
4920,YY1,ZNF681
4921,YY1,ZNF668
4922,YY1,ZNF629
4923,YY1,ZNF615
4924,YY1,ZNF614
4925,YY1,ZNF608
4926,YY1,ZNF592
4927,YY1,ZNF589
4928,YY1,ZNF582
4929,YY1,ZNF577
4930,YY1,ZNF573
4931,YY1,ZNF570
4932,YY1,ZNF562
4933,YY1,ZNF561
